host_id,host_since,host_response_time,host_response_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,market,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,reviews_per_month
27108754,2015-02-02,within an hour,1,f,t,t,Rio De Janeiro,-22.9744,-43.18948,f,Apartment,Private room,4,2,1,3,Real Bed,113,500,30,1,80,2,7,15,2019-10-06,93,10,10,10,10,9,9,f,moderate,f,f,0.32
11109524,2014-01-07,within a few hours,0.82,f,t,t,Rio De Janeiro,-22.96294,-43.17448,t,Loft,Entire home/apt,2,1,1,2,Real Bed,134,500,185,2,60,3,60,85,2019-10-12,96,10,10,10,10,10,9,t,strict_14_with_grace_period,f,f,1.49
13308956,2014-03-19,within a few hours,0.7,f,t,t,Rio De Janeiro,-22.97314,-43.18726,t,Apartment,Private room,4,1,1,3,Real Bed,80,0,150,2,80,2,1125,11,2019-03-30,82,9,8,9,9,10,8,f,moderate,f,f,0.19
13308956,2014-03-19,within a few hours,0.7,f,t,t,Rio De Janeiro,-22.97343,-43.18768,t,Apartment,Private room,2,1,1,1,Real Bed,71,0,160,1,0,2,1125,12,2019-10-06,87,9,8,10,10,10,9,f,moderate,f,f,0.21
27308403,2015-02-06,within a few hours,1,f,t,f,Rio De Janeiro,-22.97412,-43.18678,t,Apartment,Private room,2,2,1,1,Real Bed,126,0,70,2,70,1,1125,58,2019-11-17,97,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,1
27315073,2015-02-06,within a few hours,0.93,f,t,f,Rio De Janeiro,-22.9743,-43.19403,t,Serviced apartment,Entire home/apt,5,1,1,0,Real Bed,298,420,110,2,50,2,1125,32,2019-10-29,95,10,9,10,10,10,9,f,flexible,f,f,0.68
27365057,2015-02-07,within a day,0.83,f,t,f,Rio De Janeiro,-22.98439,-43.18971,t,Apartment,Entire home/apt,2,1,0,0,Real Bed,479,0,150,1,0,4,1125,9,2015-08-04,96,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.16
23942573,2014-11-19,within a day,0.8,f,t,f,Rio De Janeiro,-22.96965,-43.18902,f,Apartment,Private room,2,1,1,1,Real Bed,227,0,100,2,100,1,1125,20,2019-11-18,98,10,10,10,10,10,10,f,moderate,f,f,0.44
27473247,2015-02-09,within an hour,1,f,t,t,Rio De Janeiro,-22.96384,-43.17922,t,Apartment,Entire home/apt,4,1,0,2,Real Bed,97,500,195,2,85,2,1125,58,2019-10-28,87,9,8,9,9,10,9,t,strict_14_with_grace_period,f,f,1
13617622,2014-03-27,a few days or more,0.4,f,t,f,Rio De Janeiro,-22.96711,-43.1824,t,Apartment,Private room,2,1,1,1,Real Bed,348,0,200,5,50,1,1125,3,2016-08-18,93,10,9,10,9,10,9,f,moderate,f,f,0.08
5448466,2013-03-13,within an hour,1,f,t,t,Rio De Janeiro,-22.97656,-43.19061,f,Boutique hotel,Private room,2,1,1,1,Real Bed,122,500,100,2,25,1,60,168,2019-11-11,92,10,9,10,10,10,9,t,strict_14_with_grace_period,f,f,2.92
12666420,2014-02-28,within an hour,1,t,t,t,Rio De Janeiro,-22.97354,-43.18821,t,Condominium,Entire home/apt,6,3,3,3,Real Bed,424,1264,232,2,126,3,100,36,2019-11-09,100,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,0.78
28044627,2015-02-20,within a few hours,1,f,t,t,Rio De Janeiro,-22.97543,-43.18947,t,Apartment,Entire home/apt,5,1,0,5,Real Bed,122,420,240,1,25,2,1125,48,2019-11-11,91,10,9,10,10,10,9,t,flexible,f,f,0.86
28159533,2015-02-22,within an hour,1,f,t,f,Rio De Janeiro,-22.98279,-43.19288,t,Apartment,Entire home/apt,8,2,3,3,Real Bed,348,420,50,6,50,2,1125,19,2019-11-17,100,10,10,10,10,10,10,t,flexible,f,f,0.48
13680324,2014-03-29,within an hour,1,t,t,t,Rio De Janeiro,-22.98424,-43.18985,t,Apartment,Private room,1,1,1,1,Real Bed,122,0,90,1,0,4,1125,49,2019-10-07,98,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.85
28217959,2015-02-23,within a day,1,f,t,f,Rio De Janeiro,-22.98469,-43.19019,t,Apartment,Entire home/apt,5,3,2,2,Real Bed,1188,420,140,1,0,1,1125,8,2019-03-05,93,10,10,10,10,10,9,f,strict_14_with_grace_period,f,f,0.15
13299199,2014-03-19,within an hour,1,t,t,t,Rio De Janeiro,-22.96323,-43.17734,t,Apartment,Entire home/apt,5,1,1,4,Real Bed,134,500,130,2,60,3,1125,48,2019-03-26,98,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.88
27377433,2015-02-07,within a day,0.8,f,t,f,Rio De Janeiro,-22.96358,-43.17545,t,Loft,Entire home/apt,3,1,1,2,Real Bed,202,1000,200,3,100,4,1125,1,2019-10-10,100,10,10,10,10,10,8,f,strict_14_with_grace_period,f,f,0.68
28420869,2015-02-26,within an hour,1,t,t,t,Rio De Janeiro,-22.98274,-43.19162,f,Apartment,Private room,2,2,1,1,Real Bed,97,420,0,2,0,2,1125,20,2019-11-17,99,10,10,10,10,10,9,f,strict_14_with_grace_period,f,f,0.35
28492577,2015-02-28,N/A,0.892333129,f,t,f,Rio De Janeiro,-22.97381,-43.1889,t,Apartment,Entire home/apt,5,1,1,1,Real Bed,130,0,49,2,30,2,1125,15,2018-02-07,99,10,10,10,10,10,10,t,moderate,f,f,0.27
28563249,2015-03-01,within an hour,1,t,t,t,Rio De Janeiro,-22.96623,-43.1743,f,Apartment,Private room,2,2,1,1,Real Bed,109,420,0,1,0,2,10,212,2019-10-10,94,10,9,10,10,10,10,t,flexible,f,f,3.69
28573625,2015-03-01,N/A,0.892333129,f,t,t,Rio De Janeiro,-22.97306,-43.19202,t,Apartment,Entire home/apt,6,3,3,3,Real Bed,252,0,150,2,50,2,365,18,2019-03-06,94,10,10,10,10,10,9,t,strict_14_with_grace_period,f,f,0.35
28579826,2015-03-01,within an hour,1,t,t,t,Rio De Janeiro,-22.98642,-43.19195,t,Apartment,Entire home/apt,8,2,3,5,Real Bed,399,0,250,8,100,3,1125,27,2019-11-16,91,9,9,10,10,10,9,f,strict_14_with_grace_period,f,f,0.48
10350855,2013-11-30,within a few hours,1,t,t,t,Rio De Janeiro,-22.96757,-43.18435,t,Condominium,Entire home/apt,8,2,3,7,Real Bed,2099,1050,315,6,126,1,1125,7,2019-11-19,97,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,0.52
10350855,2013-11-30,within a few hours,1,t,t,t,Rio De Janeiro,-22.96923,-43.18519,t,Condominium,Entire home/apt,8,2,3,6,Real Bed,1784,1050,315,6,126,2,1125,6,2019-08-18,97,10,9,10,10,10,10,t,strict_14_with_grace_period,f,f,0.21
26021340,2015-01-12,within an hour,1,f,t,f,Rio De Janeiro,-22.9639,-43.1783,t,Apartment,Entire home/apt,2,1,1,0,Real Bed,118,600,130,1,0,3,90,10,2019-11-12,92,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,1.39
28757097,2015-03-04,within a few hours,1,f,t,f,Rio De Janeiro,-22.98372,-43.19264,t,Apartment,Entire home/apt,6,2,3,3,Real Bed,802,420,450,1,0,3,1125,4,2019-10-08,100,10,10,10,10,10,10,t,flexible,f,f,0.08
28761652,2015-03-04,a few days or more,0.25,f,t,t,Rio De Janeiro,-22.97689,-43.18978,t,Apartment,Entire home/apt,2,1,1,2,Real Bed,185,0,200,2,30,4,1125,30,2019-07-27,88,10,9,10,9,10,9,f,strict_14_with_grace_period,f,f,0.64
28856586,2015-03-06,within a day,0.64,f,t,f,Rio De Janeiro,-22.97924,-43.19048,f,Apartment,Entire home/apt,6,1.5,2,5,Real Bed,88,0,200,1,65,1,1125,34,2019-09-28,94,10,9,10,10,10,9,f,strict_14_with_grace_period,f,f,1.52
3650786,2012-09-23,within an hour,1,f,t,t,Rio De Janeiro,-22.96491,-43.17772,t,Apartment,Entire home/apt,3,1,1,3,Real Bed,101,500,161,2,60,3,90,29,2019-10-06,88,9,9,10,10,9,9,f,moderate,t,t,0.52
29037494,2015-03-09,within a few hours,0.86,f,t,f,Rio De Janeiro,-22.96528,-43.17937,f,Apartment,Entire home/apt,6,2,2,2,Real Bed,449,420,99,6,50,2,10,40,2019-10-07,94,10,10,10,10,10,9,f,strict_14_with_grace_period,f,f,0.72
12864745,2014-03-06,within an hour,1,t,t,f,Rio De Janeiro,-22.97111,-43.1852,t,Apartment,Entire home/apt,8,3,3,8,Real Bed,390,0,200,5,40,4,500,10,2019-09-30,98,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.22
12538233,2014-02-24,within a few hours,0.68,f,t,t,Rio De Janeiro,-22.97919,-43.18928,f,Apartment,Private room,4,1,1,2,Real Bed,101,0,50,1,50,1,1125,16,2019-10-07,83,9,8,10,9,10,9,t,strict_14_with_grace_period,f,f,0.48
4553490,2013-01-02,a few days or more,0.2,f,t,t,Rio De Janeiro,-22.98139,-43.19358,f,Apartment,Private room,2,1,1,1,Real Bed,113,420,100,1,35,3,99,2,2018-11-09,90,9,7,10,10,10,10,f,strict_14_with_grace_period,f,f,0.04
224192,2010-09-05,within an hour,0.95,f,t,t,Rio De Janeiro,-22.9807,-43.19173,t,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,437,420,294,1,0,3,90,6,2019-06-26,97,10,10,10,10,9,10,t,strict_14_with_grace_period,f,f,0.18
18013329,2014-07-12,within a day,1,t,t,t,Rio De Janeiro,-22.96398,-43.18129,t,Apartment,Entire home/apt,4,3,2,4,Real Bed,348,420,186,5,65,4,300,30,2017-09-27,99,10,10,10,10,9,10,f,strict_14_with_grace_period,f,f,0.57
1998370,2012-03-24,within a day,0.8,f,t,t,Rio De Janeiro,-22.96645,-43.18335,t,Apartment,Entire home/apt,6,1,2,3,Real Bed,189,380,150,4,50,1,1125,3,2017-10-15,93,8,9,10,10,9,9,f,strict_14_with_grace_period,f,f,0.06
27325570,2015-02-06,N/A,0.892333129,f,t,t,Rio De Janeiro,-22.96696,-43.18035,t,Apartment,Private room,6,1.5,1,1,Real Bed,15000,1000,150,2,80,1,15,166,2016-12-19,98,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,2.93
29467122,2015-03-16,within a few hours,1,f,t,t,Rio De Janeiro,-22.98571,-43.18841,f,Apartment,Private room,2,1,1,1,Real Bed,202,0,200,1,80,2,30,16,2019-10-06,96,10,10,10,10,10,9,f,moderate,f,f,0.3
29468521,2015-03-16,N/A,0.892333129,f,t,f,Rio De Janeiro,-22.97096,-43.18749,f,Apartment,Entire home/apt,3,1,0,3,Real Bed,252,420,150,1,0,1,1125,1,2015-04-06,60,6,4,8,8,4,2,f,moderate,f,f,0.02
29573954,2015-03-18,N/A,0.892333129,f,t,f,Rio De Janeiro,-22.96638,-43.17993,f,Apartment,Entire home/apt,4,2,2,4,Real Bed,281,400,200,1,0,4,90,2,2019-10-07,100,10,10,10,10,10,10,f,moderate,f,f,0.19
132230,2010-05-25,within an hour,1,t,t,t,Rio De Janeiro,-22.98133,-43.19039,f,Condominium,Entire home/apt,10,3,3,5,Real Bed,441,1259,252,2,63,8,360,17,2019-09-09,95,10,10,10,10,9,10,f,strict_14_with_grace_period,t,t,0.33
29753075,2015-03-21,within a few hours,1,f,t,t,Rio De Janeiro,-22.96497,-43.19286,t,Apartment,Entire home/apt,2,1,0,1,Pull-out Sofa,202,900,150,2,0,3,1125,13,2019-10-07,97,10,10,10,10,9,9,f,strict_14_with_grace_period,f,f,0.25
29894328,2015-03-23,within a few hours,1,f,t,t,Rio De Janeiro,-22.97084,-43.18618,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,105,420,280,2,81,1,1125,53,2019-11-18,94,10,9,10,10,10,9,t,flexible,f,f,1.32
11070008,2014-01-06,within an hour,1,f,t,t,Rio De Janeiro,-22.98394,-43.19183,t,Apartment,Entire home/apt,6,1,1,1,Real Bed,143,400,150,2,30,3,90,68,2019-11-04,94,10,9,10,10,10,9,t,strict_14_with_grace_period,f,f,1.23
30006795,2015-03-25,N/A,0.892333129,f,t,t,Rio De Janeiro,-22.98388,-43.19362,f,Apartment,Private room,3,1.5,1,1,Real Bed,122,420,120,2,150,2,1125,4,2017-01-02,100,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,0.08
30015433,2015-03-25,within an hour,1,f,t,t,Rio De Janeiro,-22.96769,-43.1825,t,Apartment,Entire home/apt,3,1,1,2,Real Bed,210,420,150,2,20,3,1125,49,2019-03-23,96,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.88
26350949,2015-01-19,within a day,0.86,f,t,f,Rio De Janeiro,-22.97758,-43.19286,f,Guest suite,Private room,2,1,1,1,Real Bed,256,0,84,2,84,1,1125,25,2019-10-07,98,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.47
30145544,2015-03-28,N/A,0.892333129,f,t,t,Rio De Janeiro,-22.97049,-43.18614,f,Apartment,Entire home/apt,4,1,0,1,Real Bed,260,500,180,2,50,3,1125,2,2016-08-21,100,10,8,10,10,10,9,f,strict_14_with_grace_period,f,f,0.05
27321036,2015-02-06,within a few hours,1,t,t,t,Rio De Janeiro,-22.96661,-43.17721,f,Apartment,Entire home/apt,8,2,2,8,Real Bed,399,800,200,4,50,5,90,146,2019-10-08,96,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,2.66
2120058,2012-04-11,N/A,0.892333129,f,t,f,Rio De Janeiro,-22.96566,-43.17692,t,Apartment,Private room,3,1,1,1,Futon,202,420,150,2,50,2,1125,2,2016-02-07,100,10,10,10,10,10,10,f,flexible,f,f,0.04
26945147,2015-01-30,within a day,0.98,f,t,t,Rio De Janeiro,-22.96698,-43.178,t,Apartment,Entire home/apt,4,1,2,4,Real Bed,248,420,60,1,0,1,1125,222,2019-11-08,96,10,10,10,8,10,10,f,strict_14_with_grace_period,f,f,5.57
30358415,2015-03-31,within an hour,1,t,t,t,Rio De Janeiro,-22.97198,-43.18878,t,Apartment,Entire home/apt,2,1,1,2,Real Bed,101,350,180,2,50,2,90,36,2019-10-05,95,10,10,10,10,10,10,f,moderate,f,f,0.68
30006795,2015-03-25,N/A,0.892333129,f,t,t,Rio De Janeiro,-22.98405,-43.19389,t,Apartment,Private room,3,1.5,1,2,Real Bed,130,420,120,2,100,2,15,11,2017-09-25,96,9,9,10,10,10,9,t,strict_14_with_grace_period,f,f,0.23
29583596,2015-03-18,within a few hours,1,f,t,t,Rio De Janeiro,-22.97131,-43.19089,t,Apartment,Entire home/apt,9,2.5,3,7,Real Bed,348,0,200,4,50,2,30,4,2019-10-07,90,10,8,9,10,9,9,f,strict_14_with_grace_period,f,f,0.15
30940427,2015-04-09,N/A,0.892333129,f,t,t,Rio De Janeiro,-22.98335,-43.19303,t,Apartment,Private room,2,2.5,1,1,Real Bed,122,450,100,1,0,14,1125,68,2017-06-25,98,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,1.23
31226043,2015-04-14,within an hour,1,t,t,f,Rio De Janeiro,-22.96264,-43.17408,f,Apartment,Entire home/apt,4,1,1,1,Real Bed,260,500,150,1,0,2,90,110,2019-11-13,98,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,1.97
12205685,2014-02-13,within a few hours,0.71,f,t,t,Rio De Janeiro,-22.96318,-43.17584,f,Apartment,Entire home/apt,5,1,1,2,Real Bed,172,420,40,1,0,1,1125,3,2019-10-27,90,9,10,8,7,10,9,f,strict_14_with_grace_period,f,f,0.06
12205685,2014-02-13,within a few hours,0.71,f,t,t,Rio De Janeiro,-22.96348,-43.17626,f,Loft,Entire home/apt,6,1,1,2,Real Bed,151,420,40,1,0,1,1125,7,2019-11-17,86,8,8,9,9,9,9,f,strict_14_with_grace_period,f,f,0.15
31479007,2015-04-18,within a few hours,1,t,t,f,Rio De Janeiro,-22.98177,-43.19051,t,Apartment,Entire home/apt,4,1,1,3,Real Bed,118,390,100,2,25,4,28,53,2019-11-17,98,10,10,10,10,10,10,f,moderate,f,f,1.02
2400905,2012-05-17,N/A,0.892333129,f,t,f,Rio De Janeiro,-22.97965,-43.19094,t,Apartment,Entire home/apt,4,1,1,4,Real Bed,181,380,170,4,0,3,1125,3,2016-08-19,80,8,8,10,10,10,7,f,strict_14_with_grace_period,f,f,0.06
1336812,2011-10-26,N/A,0.892333129,f,t,f,Rio De Janeiro,-22.98203,-43.19514,f,Apartment,Entire home/apt,4,3,2,2,Real Bed,374,930,186,2,46,5,365,2,2016-11-03,100,10,10,10,10,10,10,f,moderate,f,f,0.04
23047354,2014-10-27,within a day,0.83,f,t,f,Rio De Janeiro,-22.97383,-43.18714,f,Apartment,Entire home/apt,5,3,2,3,Real Bed,844,990,200,5,200,10,90,2,2019-10-06,100,10,9,9,10,10,10,f,strict_14_with_grace_period,f,f,0.26
13282865,2014-03-18,within a few hours,0.92,f,t,t,Rio De Janeiro,-22.9698,-43.18286,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,134,500,100,2,0,2,1125,161,2019-11-15,93,9,9,10,10,10,9,t,strict_14_with_grace_period,f,f,2.95
13282865,2014-03-18,within a few hours,0.92,f,t,t,Rio De Janeiro,-22.96403,-43.17597,f,Apartment,Entire home/apt,4,1.5,2,3,Real Bed,160,0,120,1,0,2,1125,135,2019-11-11,93,10,9,10,10,10,9,t,strict_14_with_grace_period,f,f,2.69
30696325,2015-04-06,within an hour,1,f,t,t,Rio De Janeiro,-22.98405,-43.19139,t,Apartment,Entire home/apt,4,2,2,4,Real Bed,294,600,120,1,0,1,180,73,2018-06-04,97,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,1.34
31940790,2015-04-25,within a day,0.85,f,t,f,Rio De Janeiro,-22.98394,-43.1927,f,Condominium,Entire home/apt,7,2,3,7,Real Bed,239,420,290,4,60,1,1125,47,2019-10-08,95,10,10,10,10,10,9,f,strict_14_with_grace_period,f,f,0.97
12609102,2014-02-26,within an hour,1,f,t,t,Rio De Janeiro,-22.96755,-43.18172,t,Apartment,Entire home/apt,4,1,1,3,Real Bed,231,300,100,3,35,3,180,34,2019-11-17,91,10,9,10,10,10,9,t,strict_14_with_grace_period,f,f,0.64
5940836,2013-04-15,within a day,0.77,f,t,f,Rio De Janeiro,-22.96946,-43.18262,f,Apartment,Entire home/apt,4,1,1,1,Real Bed,197,1000,150,1,0,5,90,7,2017-02-20,94,10,9,10,9,10,9,f,strict_14_with_grace_period,f,f,0.13
21365765,2014-09-15,within an hour,1,f,t,t,Rio De Janeiro,-22.97468,-43.19211,t,Apartment,Entire home/apt,6,2,3,0,Real Bed,361,0,200,6,70,2,1125,16,2019-10-15,86,9,9,9,9,9,8,t,moderate,f,f,0.34
25854702,2015-01-09,within a day,0.5,f,t,t,Rio De Janeiro,-22.97118,-43.18897,t,Apartment,Private room,1,1,1,1,Real Bed,122,420,70,1,0,2,15,7,2019-10-08,94,9,10,10,9,10,9,f,strict_14_with_grace_period,f,f,0.13
17862960,2014-07-09,within an hour,1,t,t,f,Rio De Janeiro,-22.98115,-43.18954,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,151,0,200,2,50,4,60,47,2019-11-18,98,10,10,10,10,10,9,f,strict_14_with_grace_period,f,f,0.86
31275569,2015-04-15,within a day,0.83,f,t,t,Rio De Janeiro,-22.9811,-43.19051,t,Apartment,Entire home/apt,10,4,3,4,Real Bed,995,500,200,1,0,3,1125,4,2016-05-30,100,9,9,10,10,10,10,f,strict_14_with_grace_period,f,f,0.08
11070008,2014-01-06,within an hour,1,f,t,t,Rio De Janeiro,-22.97634,-43.19195,f,Apartment,Entire home/apt,4,1.5,2,3,Real Bed,202,700,150,3,30,3,60,50,2019-11-03,92,10,10,10,10,10,9,f,strict_14_with_grace_period,f,f,0.93
32279943,2015-04-30,within an hour,1,f,t,t,Rio De Janeiro,-22.96843,-43.18156,t,Apartment,Entire home/apt,8,3,4,8,Real Bed,701,2000,200,7,70,4,1124,7,2019-09-18,97,9,10,10,10,10,9,f,moderate,f,f,0.16
31940790,2015-04-25,within a day,0.85,f,t,f,Rio De Janeiro,-22.9845,-43.19044,t,Condominium,Entire home/apt,8,2,3,8,Real Bed,298,420,299,4,75,1,1125,51,2019-10-30,97,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.93
32368253,2015-05-01,within a day,0.8,f,t,f,Rio De Janeiro,-22.97891,-43.19043,f,Apartment,Entire home/apt,4,1,1,2,Real Bed,298,400,200,1,0,2,1125,2,2019-10-07,90,10,9,7,10,10,9,f,strict_14_with_grace_period,f,f,0.04
32368346,2015-05-01,within an hour,1,f,t,f,Rio De Janeiro,-22.97403,-43.19077,t,Apartment,Private room,1,1,1,1,Real Bed,151,385,20,1,100,2,15,16,2018-09-11,95,10,10,10,9,10,10,f,flexible,f,f,0.29
18573013,2014-07-21,within a day,0.67,f,t,t,Rio De Janeiro,-22.97362,-43.19171,t,Apartment,Entire home/apt,5,2,3,3,Real Bed,348,500,150,4,25,2,1125,8,2016-08-23,100,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.15
13949537,2014-04-06,within an hour,0.96,f,t,t,Rio De Janeiro,-22.97132,-43.18585,t,Apartment,Entire home/apt,10,3,4,5,Real Bed,701,1000,350,8,75,3,1125,57,2019-11-02,95,10,9,10,10,10,9,t,strict_14_with_grace_period,f,f,1.05
32902435,2015-05-08,within a few hours,0.9,f,t,t,Rio De Janeiro,-22.96228,-43.17582,t,Apartment,Entire home/apt,7,2,2,6,Real Bed,500,420,150,5,100,1,730,3,2016-02-13,80,9,8,10,10,10,8,f,flexible,f,f,0.06
13299199,2014-03-19,within an hour,1,t,t,t,Rio De Janeiro,-22.96389,-43.17597,t,Apartment,Entire home/apt,5,1,1,3,Real Bed,113,500,130,2,60,3,1125,33,2019-11-19,98,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.68
33032327,2015-05-10,N/A,0.892333129,f,t,t,Rio De Janeiro,-22.96759,-43.19091,t,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,252,0,160,1,0,3,1125,5,2019-03-06,92,10,10,10,9,9,9,f,flexible,f,f,0.09
31746132,2015-04-22,within an hour,1,t,t,t,Rio De Janeiro,-22.9643,-43.17791,f,Apartment,Entire home/apt,2,1,0,1,Real Bed,151,400,150,2,0,3,30,92,2019-11-09,97,10,10,10,10,10,10,t,moderate,f,f,1.95
32987257,2015-05-09,within an hour,1,f,t,f,Rio De Janeiro,-22.96691,-43.17681,t,Apartment,Entire home/apt,6,1,2,5,Real Bed,185,0,100,4,40,3,360,123,2019-10-27,91,10,9,10,10,10,10,t,strict_14_with_grace_period,f,f,2.26
33186316,2015-05-12,within an hour,1,f,t,f,Rio De Janeiro,-22.98301,-43.19441,f,Apartment,Entire home/apt,2,1,0,1,Real Bed,151,420,120,1,50,2,1125,4,2019-11-17,100,10,10,10,10,10,10,f,flexible,f,f,0.1
11070008,2014-01-06,within an hour,1,f,t,t,Rio De Janeiro,-22.98084,-43.1897,t,Apartment,Entire home/apt,6,1.5,2,2,Real Bed,202,500,150,4,80,3,90,56,2019-10-21,90,9,10,9,10,9,9,t,strict_14_with_grace_period,f,f,1.03
33349405,2015-05-14,within a day,0.92,f,t,t,Rio De Janeiro,-22.96477,-43.17643,f,Apartment,Entire home/apt,4,1,0,2,Real Bed,109,420,70,2,130,1,1125,1,2018-01-10,100,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.04
33380740,2015-05-14,a few days or more,0.3,f,t,f,Rio De Janeiro,-22.96596,-43.18725,f,Apartment,Entire home/apt,5,2,2,3,Real Bed,898,420,150,1,0,5,25,5,2019-10-06,95,10,9,10,10,9,9,f,flexible,f,f,0.11
32368346,2015-05-01,within an hour,1,f,t,f,Rio De Janeiro,-22.97367,-43.19037,f,Apartment,Private room,2,1,1,2,Real Bed,202,385,20,1,108,3,15,5,2017-05-31,92,9,10,10,9,10,10,t,flexible,f,f,0.09
33588071,2015-05-17,within an hour,1,t,t,t,Rio De Janeiro,-22.98014,-43.19225,t,Apartment,Entire home/apt,2,1,1,1,Futon,151,400,90,1,0,2,10,142,2019-11-04,96,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,2.68
22805631,2014-10-21,within an hour,0.99,t,t,t,Rio De Janeiro,-22.98601,-43.19129,t,Apartment,Entire home/apt,4,2,2,2,Real Bed,1104,2099,378,4,0,4,1125,1,2018-01-09,80,10,8,10,10,10,8,f,super_strict_60,f,f,0.04
33598709,2015-05-17,within an hour,1,t,t,t,Rio De Janeiro,-22.96306,-43.17759,f,Apartment,Entire home/apt,4,1,1,2,Real Bed,164,800,200,2,100,1,1124,67,2019-11-17,96,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,1.32
33676004,2015-05-18,within a day,1,t,t,t,Rio De Janeiro,-22.96828,-43.18728,t,Apartment,Private room,2,1,1,1,Real Bed,130,0,60,1,60,5,1125,13,2019-02-12,100,10,10,10,10,10,10,f,moderate,f,f,0.49
33701230,2015-05-19,within a few hours,1,t,t,t,Rio De Janeiro,-22.97732,-43.1939,t,Apartment,Entire home/apt,12,3,4,7,Real Bed,277,0,200,6,35,4,190,82,2019-11-17,96,10,9,10,10,10,10,t,strict_14_with_grace_period,f,f,1.52
13127599,2014-03-14,within an hour,0.85,t,t,t,Rio De Janeiro,-22.96082,-43.1761,f,Apartment,Entire home/apt,4,1,0,3,Real Bed,151,0,80,2,50,2,1125,29,2019-11-03,99,10,10,10,10,10,9,t,strict_14_with_grace_period,f,f,0.59
13949537,2014-04-06,within an hour,0.96,f,t,t,Rio De Janeiro,-22.96437,-43.17636,t,Apartment,Entire home/apt,8,2,3,3,Real Bed,1201,500,200,8,0,3,60,1,2017-03-14,100,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.03
27283447,2015-02-05,N/A,0.892333129,f,t,t,Rio De Janeiro,-22.98428,-43.19043,f,Apartment,Private room,2,1,1,1,Real Bed,67,420,48,2,0,1,1125,18,2019-03-31,93,10,9,10,10,10,9,t,strict_14_with_grace_period,f,f,0.35
3582733,2012-09-16,within a day,0.8,f,t,t,Rio De Janeiro,-22.96172,-43.17496,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,399,420,150,2,30,3,15,52,2019-11-13,94,10,10,10,10,10,9,f,strict_14_with_grace_period,f,f,0.99
13580277,2014-03-26,within an hour,1,f,t,t,Rio De Janeiro,-22.98155,-43.18936,t,Apartment,Entire home/apt,5,1,1,3,Real Bed,306,0,150,5,0,3,90,9,2019-04-28,78,8,9,9,9,10,8,t,super_strict_60,f,f,0.2
34264784,2015-05-26,within an hour,1,t,t,f,Rio De Janeiro,-22.98478,-43.19136,t,Apartment,Entire home/apt,5,1,1,5,Real Bed,202,420,150,1,0,2,1125,66,2019-11-03,99,10,10,10,10,10,10,f,flexible,f,f,1.5
34308112,2015-05-26,N/A,0.892333129,f,t,t,Rio De Janeiro,-22.9821,-43.19252,t,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,277,1000,150,4,0,2,45,47,2019-03-07,95,9,10,10,10,10,9,f,moderate,f,f,0.88
30308202,2015-03-30,within a day,0.57,f,t,t,Rio De Janeiro,-22.97392,-43.18957,t,Apartment,Private room,2,1,1,2,Real Bed,101,0,44,1,88,1,1125,48,2019-10-06,97,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.89
